Date_Observed,Proposal_ID,Target_ID,ra,dec,Observation_ID,Instrument,Time_Observed,SIMBAD_Name,Source_Type
2020-06-24,A09_013,T02,241.8875,54.641943999999995,A09_013T02_9000003734::P_02,uvit1,19:22:04,0.0,0.0
2020-06-26,A09_006,T05,178.25366699999998,-42.234389,A09_006T05_9000003736::PN G291.4+19.2,uvit1,12:12:04,TYC 7750-811-1,Star
2020-06-26,A09_006,T04,158.742542,-29.094471999999996,A09_006T04_9000003738::PN G270.1+24.8,uvit1,18:11:35,0.0,0.0
2020-06-27,A09_016,T03,209.22341699999998,10.525225,A09_016T03_9000003740::J1356+1026,uvit1,00:38:42,0.0,0.0
2020-06-27,A09_016,T04,217.625,13.653332999999998,A09_016T04_9000003742::J1430+1339,uvit1,10:22:58,NAME Teacup AGN,Seyfert_2
2020-06-27,A09_043,T01,204.25375,-29.865416999999997,A09_043T01_9000003744::NGC 5236,uvit1,13:43:34,[GRL91] 1,PartofG
2020-06-28,A09_008,T03,214.843417,-26.644721999999998,A09_008T03_9000003746::ESO 511-G030,uvit1,15:46:21,ESO 511-30,Seyfert_1
2020-06-29,A09_008,T06,14.972,31.826909000000004,A09_008T06_9000003748::Mrk 352,uvit1,23:02:50,Mrk  352,Seyfert_1
2020-07-02,A09_033,T01,315.757692,-14.260025,A09_033T01_9000003750::PGC065981,uvit1,01:10:00,MCG-02-53-023,Galaxy
2020-07-03,A07_027,T11,189.207583,13.1629,A07_027T11_9000003752::NGC4569,uvit1,02:15:57,M  90,Seyfert_2
2020-07-03,A09_147,T01,351.2,-40.66,A09_147T01_9000003754::1ES 2322-409,sxt,09:44:31,0.0,0.0
2020-07-05,A07_068,T01,203.975,-34.295556,A07_068T01_9000003756::meg-6-30-15,sxt,12:11:05,ESO 383-35,Seyfert_1
2020-07-14,T03_214,T01,243.179167,-52.423056,T03_214T01_9000003758::4U 1608-52,sxt,01:35:03,V* QX Nor,LMXB
2020-07-15,A07_068,T01,203.975,-34.295556,A07_068T01_9000003760::meg-6-30-15,sxt,10:22:05,ESO 383-35,Seyfert_1
2020-07-21,A09_033,T02,12.196421,31.956968,A09_033T02_9000003762::NGC262,uvit1,08:02:42,NGC   262,Seyfert_2
2020-07-22,A09_085,T03,33.679208,59.485,A09_085T03_9000003764::Stock 2,uvit1,16:25:06,Cl Stock    2,OpCl
2020-07-23,A09_142,T01,210.19091699999998,59.3287,A09_142T01_9000003766::MRK799,uvit1,15:08:40,NGC  5430,EmG
2020-07-24,A09_113,T01,248.69958300000002,-47.3,A09_113T01_9000003768::4U 1630-472,laxpc2,13:47:21,0.0,0.0
2020-07-25,T03_218,T01,259.358333,51.216111,T03_218T01_9000003770::C/2017 K2,uvit1,03:07:55,0.0,0.0
2020-07-25,A09_126,T01,257.636042,-36.017146999999994,A09_126T01_9000003772::IGR J17091-3624,laxpc2,09:13:22,Gaia DR2 5976957990418246784,Candidate_RRLyr
2020-07-25,A09_018,T01,262.934042,-16.961361,A09_018T01_9000003774::GX 9+9,laxpc2,20:38:37,V* V2216 Oph,LMXB
2020-07-31,A09_012,T01,37.15875,-73.874139,A09_012T01_9000003778::MB_tile_1,uvit1,19:43:42,0.0,0.0
2020-07-31,A09_012,T02,33.2625,-74.081028,A09_012T02_9000003780::MB_tile_2,uvit1,22:52:51,[DI91]  776,Star
2020-08-01,A09_012,T03,29.504167,-74.237472,A09_012T03_9000003782::MB_tile_3,uvit1,08:19:13,SSTISAGEMA J015757.08-741339.4,PM*
2020-08-01,A09_012,T04,27.872083,-74.240472,A09_012T04_9000003784::MB_tile_4,uvit1,11:39:07,SSTISAGEMA J015127.30-741357.6,Star
2020-08-01,C05_007,T01,214.773292,-14.0129,C05_007T01_9000003786::SSM1CrabMar2020,ssm,15:04:29,0.0,0.0
2020-08-02,C05_019,T04,237.391917,70.348089,C05_019T04_9000003788::Blank Sky-8,laxpc2,13:27:30,0.0,0.0
2020-08-04,A09_079,T03,52.8,43.904278000000005,A09_079T03_9000003790::GK Per,sxt,01:20:42,V* GK Per,Nova
2020-08-07,A09_044,T01,257.226958,-44.102042,A09_044T01_9000003792::4U 1705-44,laxpc2,23:22:58,4U 1705-44,LMXB
2020-08-08,A09_143,T03,45.414916999999996,-8.112556,A09_143T03_9000003794::T03,uvit1,12:24:17,[VV2003c] J030139.6-080645,Seyfert_1
2020-08-09,A09_008,T02,66.503017,-57.200269999999996,A09_008T02_9000003796::1H 0419-577,uvit1,08:09:44,LB  1727,Seyfert_1
2020-08-12,A09_038,T02,10.4706,-73.382918,A09_038T02_9000003798::SMC-02,uvit1,02:04:26,2MASS J00415532-7323023,Candidate_RGB*
2020-08-12,A09_038,T03,10.841592,-73.030698,A09_038T03_9000003800::SMC-03,uvit1,05:47:13,2MASS J00432266-7301445,Candidate_RGB*
2020-08-12,A09_038,T04,11.4887,-72.731306,A09_038T04_9000003802::SMC-04,uvit1,07:48:53,2MASS J00460099-7243534,Candidate_RGB*
2020-08-12,A09_143,T05,238.818375,35.723514,A09_143T05_9000003804::T05,uvit1,09:50:54,SDSS J155516.41+354324.7,BClG
2020-08-12,A09_143,T08,244.17766699999999,20.955586,A09_143T08_9000003806::T08,uvit1,15:38:20,SDSS J161642.63+205720.1,Galaxy
2020-08-12,A09_088,T01,48.067541999999996,-55.216221999999995,A09_088T01_9000003808::NGC 1261,uvit1,17:39:16,NGC  1261,GlCl
2020-08-14,A09_044,T02,274.005787,-14.036283,A09_044T02_9000003814::GX 17+2,laxpc2,21:32:02,V* NP Ser,LMXB
2020-08-15,A09_127,T01,217.1505,46.12,A09_127T01_9000003816::Fil_01,uvit1,11:33:05,SDSS J142838.24+460721.9,Galaxy
2020-08-16,A09_127,T02,216.6,46.8,A09_127T02_9000003818::Fil_02,uvit1,07:09:29,SDSS J142621.58+464823.7,QSO
2020-08-16,A09_127,T03,215.85,46.1,A09_127T03_9000003820::Fil_03,uvit1,20:14:24,LAMOST J142324.13+460602.0,QSO
2020-08-18,A09_056,T01,277.382421,48.746155,A09_056T01_9000003824::3C 380,uvit1,11:18:47,ICRF J182931.7+484446,Seyfert_1
2020-08-19,A09_104,T02,273.349021,-12.766952999999999,A09_104T02_9000003826::PSR J1813-1246,laxpc2,20:05:49,PSR J1813-1246,Pulsar
2020-08-21,A07_146,T01,57.346582999999995,-11.990833,A07_146T01_9000003828::1ES 0347-121,uvit1,05:53:50,QSO B0347-121,BLLac
2020-08-21,A09_038,T05,12.114308,-72.429906,A09_038T05_9000003830::SMC-05,uvit1,13:58:53,2MASS J00483109-7225476,Candidate_RGB*
2020-08-21,A09_038,T06,12.719367,-72.12659599999999,A09_038T06_9000003832::SMC-06,uvit1,16:25:52,SSTISAGEMA J005051.26-720748.3,Candidate_RGB*
2020-08-21,A09_120,T02,83.633083,22.0145,A09_120T02_9000003834::Crab,laxpc1,23:33:53,M   1,SNR
2020-08-22,C05_017,T01,83.633083,22.0145,C05_017T01_9000003836::Crab,czt1,00:31:12,M   1,SNR
2020-08-23,C05_019,T04,237.391917,70.348089,C05_019T04_9000003838::Blank Sky-8,laxpc2,09:15:30,0.0,0.0
2020-08-24,A09_095,T02,80.116833,-71.96480600000001,A09_095T02_9000003840::LMC X-2,sxt,15:30:23,X LMC X-2,LMXB
2020-08-26,T03_220,T01,68.847,55.376,T03_220T01_9000003842::AT2019wey,laxpc2,04:35:07,NAME ATLAS 19bcxp,Transient
2020-08-26,A09_038,T10,12.07785,-73.04092,A09_038T10_9000003844::SMC-10,uvit1,22:44:22,2MASS J00482134-7302268,Candidate_RGB*
2020-08-27,A09_095,T02,80.116833,-71.96480600000001,A09_095T02_9000003846::LMC X-2,sxt,01:42:53,X LMC X-2,LMXB
2020-08-29,A09_145,T01,83.633083,22.0145,A09_145T01_9000003848::Crab,czt1,20:10:01,M   1,SNR
2020-09-06,T03_223,T01,51.17125,34.179444000000004,T03_223T01_9000003850::1H 0323+34203,sxt,00:34:46,QSO J0324+3410,BLLac
2020-09-08,A09_044,T02,274.005787,-14.036283,A09_044T02_9000003852::GX 17+2,laxpc2,20:45:40,V* NP Ser,LMXB
2020-09-09,A09_145,T01,83.633083,22.0145,A09_145T01_9000003854::Crab,czt1,10:43:24,M   1,SNR
2020-09-09,A09_038,T08,10.757621,-73.64133199999999,A09_038T08_9000003856::SMC-08,uvit1,16:25:39,SSTISAGEMA J004301.43-733841.3,Candidate_RGB*
2020-09-09,A09_038,T07,13.3048,-71.821469,A09_038T07_9000003858::SMC-07,uvit1,18:15:00,OGLE SMC-RRLYR-1230,RRLyr
2020-09-09,A09_038,T09,11.429308,-73.342168,A09_038T09_9000003860::SMC-09,uvit1,19:59:55,ABW-A 156,C*
2020-09-10,A07_027,T01,26.9285,-52.7619,A07_027T01_9000003862::NGC0685,uvit1,00:33:54,NGC   685,Galaxy
2020-09-10,A09_079,T01,85.889583,-68.373056,A09_079T01_9000003864::CAL83,sxt,09:51:11,2E  1550,XB
2020-09-13,A09_145,T01,83.633083,22.0145,A09_145T01_9000003866::Crab,czt1,02:10:49,M   1,SNR
2020-09-14,T03_224,T01,284.146292,-37.908471999999996,T03_224T01_9000003868::RX J1856.6-3754,sxt,18:40:59,RX J1856.6-3754,Neutron*
2020-09-15,A09_145,T01,83.633083,22.0145,A09_145T01_9000003870::Crab,czt1,23:30:59,M   1,SNR
2020-09-16,T03_224,T01,284.146292,-37.908471999999996,T03_224T01_9000003872::RX J1856.6-3754,sxt,04:11:00,RX J1856.6-3754,Neutron*
2020-09-17,T03_230,T01,329.4195,-80.358,T03_230T01_9000003874::FRB190711,uvit1,12:06:46,FRB 190711,radioBurst
2020-09-17,A09_038,T10,12.07785,-73.04092,A09_038T10_9000003876::SMC-10,uvit1,15:39:00,2MASS J00482134-7302268,Candidate_RGB*
2020-09-17,A09_038,T11,12.704317,-72.73769399999999,A09_038T11_9000003878::SMC-11,uvit1,17:55:36,2MASS J00505037-7244121,Candidate_RGB*
2020-09-17,A09_038,T12,13.309729,-72.43259,A09_038T12_9000003880::SMC-12,uvit1,19:23:56,SSTISAGEMA J005315.28-722600.7,Candidate_RGB*
2020-09-17,A09_038,T21,15.070170999999998,-72.11774100000001,A09_038T21_9000003882::SMC-21,uvit1,21:09:05,OGLE SMC108.3  15735,EB*
2020-09-17,A09_038,T17,12.688158,-73.348788,A09_038T17_9000003884::SMC-17,uvit1,22:37:38,SSTISAGEMA J005043.91-732051.3,Candidate_RGB*
2020-09-18,T03_232,T01,329.4195,-80.358,T03_232T01_9000003886::FRB190711,uvit1,12:03:05,FRB 190711,radioBurst
2020-09-18,A09_044,T01,257.226958,-44.102042,A09_044T01_9000003888::4U 1705-44,laxpc2,15:02:38,4U 1705-44,LMXB
2020-09-19,A09_038,T18,13.315017000000001,-73.0437,A09_038T18_9000003890::SMC-18,uvit1,05:56:07,2MASS J00531617-7302289,Candidate_RGB*
2020-09-19,A09_038,T19,13.920304000000002,-72.736767,A09_038T19_9000003892::SMC-19,uvit1,08:01:31,2MASS J00553808-7244031,Candidate_RGB*
2020-09-19,T03_233,T01,329.4195,-80.358,T03_233T01_9000003894::FRB190711,uvit1,12:03:07,FRB 190711,radioBurst
2020-09-19,A09_134,T01,251.44875,-45.611111,A09_134T01_9000003896::GX 340+0,laxpc2,15:25:40,4U 1642-45,LMXB
2020-09-22,C05_019,T03,237.391917,70.348089,C05_019T03_9000003898::Blank Sky-8,laxpc2,08:42:27,0.0,0.0
2020-09-23,A09_145,T01,83.633083,22.0145,A09_145T01_9000003900::Crab,czt1,12:29:21,M   1,SNR
2020-09-26,T03_241,T01,12.08,85.223917,T03_241T01_9000003902::NGC 188,uvit1,13:29:13,Cl* NGC  188    DGV     702,Star
2020-09-26,A09_120,T02,83.633083,22.0145,A09_120T02_9000003904::Crab,laxpc1,17:03:06,M   1,SNR
2020-09-30,T03_240,T01,12.08,85.223917,T03_240T01_9000003906::NGC 188,uvit1,07:09:17,Cl* NGC  188    DGV     702,Star
2020-09-30,T03_236,T01,51.17125,34.179444000000004,T03_236T01_9000003908::1H 0323+34203,sxt,09:12:49,QSO J0324+3410,BLLac
2020-10-01,T03_231,T01,288.798125,10.945767,T03_231T01_9000003910::GRS 1915+105,laxpc2,01:16:47,Granat 1915+105,HMXB
2020-10-02,T03_244,T01,308.063642,37.637456,T03_244T01_9000003912::EXO 2030+375,sxt,13:32:02,V* V2246 Cyg,HMXB
2020-10-05,T03_247,T01,12.08,85.223917,T03_247T01_9000003914::NGC 188,uvit1,01:37:26,Cl* NGC  188    DGV     702,Star
2020-10-05,T03_245,T01,264.495,-37.772,T03_245T01_9000003916::IGR J17379-3747,laxpc2,07:29:44,XTE J1737-376,Candidate_HMXB
2020-10-07,T03_243,T01,295.66935,-10.323492,T03_243T01_9000003918::NGC 6814,sxt,01:05:46,NGC  6814,Seyfert_1
2020-10-15,C05_013,T06,12.08,85.223917,C05_013T06_9000003920::NGC 188,uvit1,20:37:43,Cl* NGC  188    DGV     702,Star
2020-10-16,T03_255,T01,277.673792,-6.754861,T03_255T01_9000003922::SGR 1830-0645,laxpc2,03:08:43,GRB 201010A,X
2020-10-31,A09_038,T15,15.009020999999999,-71.506913,A09_038T15_9000003936::SMC-15,uvit1,08:43:17,SSTISAGEMA J010002.16-713024.5,Candidate_RGB*
2020-10-31,A09_038,T16,12.038654,-73.651933,A09_038T16_9000003938::SMC-16,uvit1,10:31:18,TYC 9141-7575-1,Star
2020-10-31,A09_038,T20,14.505033,-72.428086,A09_038T20_9000003940::SMC-20,uvit1,12:16:08,2MASS J00580230-7225519,Candidate_RGB*
2020-10-31,A09_038,T22,15.616629000000001,-71.805817,A09_038T22_9000003942::SMC-22,uvit1,14:00:57,OGLE SMC114.8    537,PM*
2020-10-31,A09_038,T23,13.320704000000001,-73.654816,A09_038T23_9000003944::SMC-23,uvit1,15:29:34,2MASS J00531826-7339228,Candidate_RGB*
2020-10-31,A09_038,T25,14.552054,-73.039034,A09_038T25_9000003946::SMC-25,uvit1,17:14:17,2MASS J00581120-7302240,Candidate_RGB*
2020-10-31,A09_038,T26,15.135670999999999,-72.728528,A09_038T26_9000003948::SMC-26,uvit1,18:42:29,OGLE SMC-SC9  13451,deltaCep
2020-10-31,A09_038,T27,15.699283,-72.416398,A09_038T27_9000003950::SMC-27,uvit1,19:54:09,SMC ASS 50,Assoc*
2020-10-31,A09_038,T28,16.243854000000002,-72.102726,A09_038T28_9000003952::SMC-28,uvit1,21:35:08,NAME XTE POSITION B,HMXB
2020-10-31,A09_038,T29,16.770275,-71.787588,A09_038T29_9000003954::SMC-29,uvit1,23:20:08,SSTISAGEMA J010701.43-714712.5,Star
2020-11-01,C05_019,T04,237.391917,70.348089,C05_019T04_9000003956::Blank Sky-8,laxpc2,05:42:53,0.0,0.0
2020-11-02,A09_038,T30,14.602604000000001,-73.649978,A09_038T30_9000003958::SMC-30,uvit1,13:16:38,SSTISAGEMA J005823.69-733859.9,Candidate_RGB*
2020-11-02,A09_038,T31,15.205995999999999,-73.33928900000001,A09_038T31_9000003960::SMC-31,uvit1,14:41:29,2MASS J01005000-7320175,Candidate_RGB*
2020-11-02,A09_038,T32,15.787917000000002,-73.02692900000001,A09_038T32_9000003962::SMC-32,uvit1,16:09:49,2dFS  1742,Star
2020-11-02,A09_038,T14,14.461186999999999,-71.817115,A09_038T14_9000003964::SMC-14,uvit1,17:55:09,2MASS J00575010-7149073,Candidate_RGB*
2020-11-02,A09_038,T13,13.89505,-72.125701,A09_038T13_9000003966::SMC-13,uvit1,19:23:09,OGLE SMC-LPV-11736,LPV*
2020-11-02,A09_038,T24,13.947420999999999,-73.347828,A09_038T24_9000003968::SMC-24,uvit1,20:36:55,2MASS J00554858-7320579,Candidate_RGB*
2020-11-02,A09_038,T33,16.349438,-72.712987,A09_038T33_9000003970::SMC-33,uvit1,22:21:51,SSTISAGEMA J010521.23-724242.9,Candidate_RGB*
2020-11-03,T03_259,T01,11.37,41.902806,T03_259T01_9000003972::M31N 2008-12a,uvit1,01:53:31,RX J0045.4+4154,Nova
2020-11-03,C05_019,T04,237.391917,70.348089,C05_019T04_9000003974::Blank Sky-8,laxpc2,12:41:11,0.0,0.0
2020-11-04,T03_257,T01,340.726697,29.712317,T03_257T01_9000003976::Akn564,uvit1,04:27:31,2MASX J22425351+2943125,Galaxy
2020-11-10,A09_038,T36,15.883196,-73.637423,A09_038T36_9000003978::SMC-36,uvit1,08:55:11,2MASS J01033355-7338116,Candidate_RGB*
2020-11-10,A09_038,T37,16.462782999999998,-73.32318199999999,A09_038T37_9000003980::SMC-37,uvit1,11:00:29,SSTISAGEMA J010544.85-731902.3,Candidate_RGB*
2020-11-10,A09_038,T38,16.371613,-72.98356899999999,A09_038T38_9000003982::SMC-38,uvit1,12:28:49,2MASS J01052928-7259080,Candidate_AGB*
2020-11-10,A09_038,T39,17.543858,-72.622015,A09_038T39_9000003984::SMC-39,uvit1,14:13:53,SSTISAGEMA J011010.65-723713.7,Candidate_RGB*
2020-11-10,A09_038,T41,17.7167,-73.29952800000001,A09_038T41_9000003986::SMC-41,uvit1,15:42:17,2MASS J01104696-7317541,Candidate_RGB*
2020-11-10,T03_262,T01,11.37,41.902806,T03_262T01_9000003988::M31N 2008-12a,sxt,17:43:11,RX J0045.4+4154,Nova
2020-11-12,T03_263,T01,84.727393,26.315789000000002,T03_263T01_9000003990::A0535+262,laxpc1,19:11:21,HD 245770,HMXB
2020-11-14,A09_038,T42,18.966675,-73.26835799999999,A09_038T42_9000003992::SMC-42,uvit1,02:31:29,XMMU J011555.6-731605,AGN_Candidate
2020-11-14,A09_038,T43,19.70565,-73.55369300000001,A09_038T43_9000003994::SMC-43,uvit1,05:15:35,XMMU J011847.9-733321,X
2020-11-14,A09_038,T44,20.211654,-73.229714,A09_038T44_9000003996::SMC-44,uvit1,07:02:42,LIN 531,Em*
2020-11-14,A09_038,T45,20.969629,-73.510553,A09_038T45_9000003998::SMC-45,uvit1,09:04:25,SSTISAGEMA J012348.07-733013.0,Candidate_RGB*
2020-11-14,A10_002,T05,11.037,41.557347,A10_002T05_9000004000::M31 Field No. 2,uvit1,11:05:13,[AMB2011] HII 2651,HII
2020-11-15,A09_038,T46,21.450617,-73.183644,A09_038T46_9000004002::SMC-46,uvit1,18:50:54,SSTISAGEMA J012548.33-731036.0,Candidate_RGB*
2020-11-15,A09_038,T47,22.226725,-73.459887,A09_038T47_9000004004::SMC-47,uvit1,20:24:01,SSTISAGEMA J012901.25-732705.4,Star
2020-11-15,A09_038,T35,17.415212,-72.08067199999999,A09_038T35_9000004006::SMC-35,uvit1,22:06:43,SSTISAGEMA J010932.85-720432.5,Candidate_RGB*
2020-11-16,A09_038,T34,16.891554,-72.397542,A09_038T34_9000004008::SMC-34,uvit1,01:21:33,OGLE SMC-SC11  55592,Star
2020-11-16,A10_024,T01,334.9625,-48.711110999999995,A10_024T01_9000004010::GW Candidate Transient,uvit1,04:27:40,0.0,0.0
2020-11-16,A09_038,T40,18.080917000000003,-72.371539,A09_038T40_9000004012::SMC-40,uvit1,11:00:03,SSTISAGEMA J011223.57-722207.8,Star
2020-11-16,A10_009,T02,21.742062,-32.543177,A10_009T02_9000004014::R Scl,uvit1,13:02:55,V* R Scl,C*
2020-11-16,A10_016,T01,174.81196699999998,17.143669,A10_016T01_9000004016::UGC6614,uvit1,21:10:56,UGC  6614,LINER
2020-11-18,A10_016,T02,40.099863,-8.433544,A10_016T02_9000004018::NGC1042,uvit1,13:43:30,NGC  1042,GinPair
2020-11-19,A10_048,T08,334.12125,-21.430694,A10_048T08_9000004020::IC 1438,uvit1,02:11:28,IC 1438,EmG
2020-11-20,A10_002,T04,10.710708,41.250228,A10_002T04_9000004022::M31 Field No. 1,uvit1,12:22:14,M31N 2013-12a,X
2020-11-21,A10_002,T05,11.037,41.557347,A10_002T05_9000004024::M31 Field No. 2,uvit1,21:01:51,[AMB2011] HII 2651,HII
2020-11-23,A10_024,T01,334.9625,-48.711110999999995,A10_024T01_9000004026::GW Candidate Transient,uvit1,11:53:18,0.0,0.0
2020-11-23,A10_048,T01,23.575833,-29.4185,A10_048T01_9000004028::NGC 0613,uvit1,19:53:41,NGC   613,AGN
2020-11-24,A10_048,T06,356.965417,-30.522,A10_048T06_9000004030::NGC 7755,uvit1,20:07:50,NGC  7755,EmG
2020-11-26,A10_049,T01,66.50295799999999,-57.200492000000004,A10_049T01_9000004032::1H 0419-577,sxt,06:17:25,LB  1727,Seyfert_1
2020-11-27,A10_016,T01,174.81196699999998,17.143669,A10_016T01_9000004034::UGC6614,uvit1,12:02:58,UGC  6614,LINER
2020-11-28,A10_021,T02,71.427083,-59.247181000000005,A10_021T02_9000004036::NGC 1672,uvit1,20:24:38,[JBC2011] 15,X
2020-11-29,A10_021,T03,160.99041699999998,11.703806,A10_021T03_9000004038::NGC 3351,uvit1,04:17:42,M  95,GinPair
2020-11-29,A10_065,T03,46.01,-12.07,A10_065T03_9000004040::Cluster 3,sxt,15:54:21,[XRP2018] 2,Possible_ClG
2020-12-02,A10_021,T01,41.579375,-30.274889,A10_021T01_9000004044::NGC 1097,uvit1,17:08:34,NGC  1097,LINER
2020-12-03,A10_045,T01,25.76,13.645056,A10_045T01_9000004046::NGC 660,uvit1,00:38:21,NGC   660,Seyfert_2
2020-12-03,A10_045,T02,37.083791999999995,-31.881028000000004,A10_045T02_9000004048::MCG-05-07-001,uvit1,08:59:17,ESO 415-26,Galaxy
2020-12-03,A10_048,T02,41.579583,-30.274889,A10_048T02_9000004050::NGC 1097,uvit1,15:19:24,NGC  1097,LINER
2020-12-04,A10_045,T03,159.862042,47.947111,A10_045T03_9000004052::UGC 5791,uvit1,17:44:22,UGC  5791,GinPair
2020-12-05,A10_057,T02,110.75583300000001,36.35475,A10_057T02_9000004054::J0723+3621,uvit1,09:45:01,SDSS J072301.42+362117.1,Galaxy
2020-12-06,A10_073,T01,96.3175,73.577472,A10_073T01_9000004056::MU Cam,sxt,11:47:26,V* MU Cam,XB
2020-12-07,A10_073,T04,175.909583,71.688806,A10_073T04_9000004058::YY Dra,sxt,19:55:27,V* DO Dra,DwarfNova
2020-12-08,A10_057,T05,135.100417,25.614806,A10_057T05_9000004060::UGC 4722,uvit1,00:37:58,UGC  4722,Galaxy
2020-12-09,A10_024,T01,334.9625,-48.711110999999995,A10_024T01_9000004062::GW Candidate Transient,uvit1,11:17:43,0.0,0.0
2020-12-09,A10_090,T14,351.473333,42.535,A10_090T14_9000004064::NGC7662,uvit1,19:14:50,NGC  7662,PN
2020-12-10,A10_045,T04,177.900192,16.664285999999997,A10_045T04_9000004066::LEDA 37112,uvit1,11:24:55,2MASX J11513608+1639509,Galaxy
2020-12-12,A10_073,T05,129.54458300000002,48.634444,A10_073T05_9000004068::EI UMa,sxt,18:50:28,0.0,0.0
2020-12-14,A10_090,T16,269.639183,66.632986,A10_090T16_9000004070::NGC6543,uvit1,11:10:27,NGC  6543,PN
2020-12-15,A10_045,T09,222.81004199999998,35.542269,A10_045T09_9000004072::UGC 9562,uvit1,00:36:06,UGC  9562,GinPair
2020-12-16,C05_019,T04,237.391917,70.348089,C05_019T04_9000004074::Blank Sky-8,laxpc2,20:21:14,0.0,0.0
2020-12-18,A10_067,T01,133.703646,20.108511,A10_067T01_9000004076::oj287,sxt,03:21:48,QSO J0854+2006,BLLac
2020-12-20,A10_102,T06,170.889833,67.186083,A10_102T06_9000004078::J112333d56p671109d9,uvit1,12:01:50,2MASS J11233360+6711102,AGN
2020-12-23,A10_116,T01,41.579375,-30.274889,A10_116T01_9000004082::NGC 1097,uvit1,13:08:10,NGC  1097,LINER
2020-12-25,A10_101,T02,13.395554,12.693313,A10_101T02_9000004084::PG 0050+124,uvit1,18:32:25,Mrk 1502,Seyfert_1
2020-12-27,A10_045,T05,197.524333,34.181111,A10_045T05_9000004086::SDSSCGB 6435.1,uvit1,12:41:31,SDSSCGB 6435.1,Galaxy
2020-12-28,A10_058,T13,17.033625,-15.511869,A10_058T13_9000004088::JO23,uvit1,13:25:00,LEDA  910245,EmG
2020-12-30,A10_101,T21,243.488246,65.719432,A10_101T21_9000004090::PG 1613+658,uvit1,05:41:14,Mrk  876,Seyfert_1
2021-01-02,A10_050,T06,124.59583300000001,-11.19415,A10_050T06_9000004092::UCAC2 27827162,uvit1,16:42:25,UCAC2  27827162,Star
2021-01-03,A10_110,T04,161.325,35.320278,A10_110T04_9000004094::SDSS J104518.43+351913.5,uvit1,08:50:56,SDSS J104518.03+351913.1,Galaxy
2021-01-04,A10_123,T03,168.950208,29.18825,A10_123T03_9000004096::BCD_T3,uvit1,02:42:02,SDSS J111551.41+291155.7,QSO
2021-01-04,A10_110,T05,166.805,65.10194399999999,A10_110T05_9000004098::SDSS J110713.22+650606.6,uvit1,17:20:52,MCG+11-14-003b,LINER
2021-01-05,A10_058,T09,10.520912,-9.534464,A10_058T09_9000004100::JO200,uvit1,12:46:43,MCG-02-02-091,GinCl
2021-01-07,A10_102,T07,37.206292,-9.031611,A10_102T07_9000004102::J022849d51m090153d8,uvit1,11:28:24,SDSS J022849.51-090153.8,Seyfert_1
2021-01-08,A10_110,T01,155.88583300000002,10.959722,A10_110T01_9000004104::MRK 721,uvit1,20:17:12,NGC  3217,RadioG
2021-01-09,A10_102,T03,166.880125,13.786889000000002,A10_102T03_9000004106::J110731d23p134712d8,uvit1,17:13:21,SDSS J110731.23+134712.9,AGN_Candidate
2021-01-10,A10_045,T06,211.228042,12.704689,A10_045T06_9000004108::Mrk 803,uvit1,21:02:50,[BKD2008] WR 336,PartofG
2021-01-13,A10_045,T07,211.223833,12.721694,A10_045T07_9000004110::UGC 9002,uvit1,12:15:36,UGC  9002,GinPair
2021-01-14,A10_073,T08,81.34375,24.2255,A10_073T08_9000004112::J0525+24,sxt,14:31:20,RX J0525.3+2413,CataclyV*
2021-01-15,A10_110,T03,174.55375,12.111944,A10_110T03_9000004114::MRK 743,uvit1,21:20:21,NGC  3773,HII_G
2021-01-16,A10_021,T04,185.3865,14.606167000000001,A10_021T04_9000004116::NGC 4298,uvit1,21:24:53,NGC  4298,GinPair
2021-01-18,A10_021,T08,191.8,13.900356,A10_021T08_9000004118::NGC 4689,uvit1,00:57:20,0.0,0.0
2021-01-18,A10_123,T03,168.950208,29.18825,A10_123T03_9000004120::BCD_T3,uvit1,13:59:28,SDSS J111551.41+291155.7,QSO
2021-01-19,A10_123,T06,172.54725,44.25525,A10_123T06_9000004122::BCD_T6,uvit1,09:17:26,NVSS J113012+441543,Radio
2021-01-19,A10_123,T07,182.681792,42.264225,A10_123T07_9000004124::BCD_T7,uvit1,21:00:20,0.0,0.0
2021-01-20,A10_123,T08,197.749458,51.487233,A10_123T08_9000004126::BCD_T8,uvit1,17:53:21,0.0,0.0
2021-01-21,A10_093,T01,80.48575,43.989444,A10_093T01_9000004128::2MASSJ05215658+4359220,uvit1,18:26:58,2MASS J05215658+4359220,RGB*
2021-01-22,C05_019,T04,237.391917,70.348089,C05_019T04_9000004130::Blank Sky-8,laxpc2,15:33:42,0.0,0.0
2021-01-23,A10_103,T01,201.696833,-47.479583,A10_103T01_9000004132::NGC 5139,uvit1,22:33:00,NGC  5139,GlCl
2021-01-25,A10_121,T01,215.303333,-62.698333,A10_121T01_9000004134::2S 1417-624,sxt,01:10:07,4U 1416-62,HMXB
2021-01-27,A10_103,T08,225.076875,-82.21369399999999,A10_103T08_9000004136::IC 4499,uvit1,18:45:40,IC 4499,GlCl
2021-01-28,A10_123,T06,172.54725,44.25525,A10_123T06_9000004138::BCD_T6,uvit1,22:37:19,NVSS J113012+441543,Radio
2021-01-29,A10_123,T07,182.681792,42.264225,A10_123T07_9000004140::BCD_T7,uvit1,16:30:02,0.0,0.0
